transactionId,farmerId,logisticsId,shipmentDatetime,shipmentDate,shipmentTime,dataSource,generatorVersion,origin,originState,originCity,originHub,destination,destinationState,destinationCity,destinationMarket,season,routeDistanceKm,quantitySentCrates,averageCrateWeightKg,quantitySentKg,pricePerCrateNgn,packagingType,transportMode,roadCondition,checkpointDelayHours,vehicleBreakdown,coldStorageAvailable,storageType,hoursSinceHarvestAtDispatch,storageDelayHours,ripenessLevel,initialDamageLevel,handlingQuality,humidityPercent,transitTimeHours,averageTemperatureC,spoilageStatus,spoilageStatusLabel,spoilageRatePercent,quantitySpoiledCrates,quantityDeliveredCrates,potentialRevenueNgn,deliveredRevenueNgn,financialLossNgn
TXN-2026-002782,FRM-282,LOG-83,2026-01-11T14:00:00,2026-01-11,14:00:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Onitsha,Anambra,Onitsha,N/A,Dry Season,829.5,289,23.7,6849.3,10002,Raffia Basket,Traditional Open Truck,Poor,2.0,No,No,Open Storage,30.5,14.5,Ripe,None,Fair,41.1,33.1,35.4,1,Spoiled,42.1,122,167,2890578,1670334,1220244
TXN-2026-002783,FRM-707,LOG-26,2026-05-15T14:00:00,2026-05-15,14:00:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Rainy Season,873.9,295,25.1,7404.5,16650,Raffia Basket,Covered Truck,Poor,2.0,Yes,Yes,Cold Storage,20.0,2.6,Semi-ripe,Moderate,Poor,65.5,40.0,24.4,0,Not Spoiled,4.0,12,283,4911750,4711950,199800
TXN-2026-002784,FRM-277,LOG-16,2026-09-22T14:30:00,2026-09-22,14:30:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Lagos (Mile 12),Lagos,Lagos,Mile 12,Rainy Season,1100.1,218,22.6,4926.8,16871,Sack,Traditional Open Truck,Fair,0.0,No,No,Open Storage,29.0,2.3,Unripe,Moderate,Fair,91.9,32.3,27.8,1,Spoiled,47.7,104,114,3677878,1923294,1754584
TXN-2026-002785,FRM-702,LOG-76,2026-04-04T15:00:00,2026-04-04,15:00:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Lagos (Mile 12),Lagos,Lagos,Mile 12,Rainy Season,929.3,67,28.0,1876.0,18022,Raffia Basket,Covered Truck,Fair,2.0,No,No,No Storage,26.3,13.6,Semi-ripe,Severe,Fair,75.6,26.8,25.5,0,Not Spoiled,3.4,2,65,1207474,1171430,36044
TXN-2026-002786,FRM-443,LOG-93,2026-01-04T08:15:00,2026-01-04,08:15:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Lagos (Mile 12),Lagos,Lagos,Mile 12,Dry Season,886.4,118,24.3,2867.4,10620,Raffia Basket,Traditional Open Truck,Fair,1.0,No,No,No Storage,28.4,6.3,Unripe,Severe,Good,64.2,27.9,40.0,0,Not Spoiled,13.0,15,103,1253160,1093860,159300
TXN-2026-002787,FRM-869,LOG-99,2026-11-15T15:45:00,2026-11-15,15:45:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Ibadan (Bodija),Oyo,Ibadan,Bodija,Dry Season,852.9,259,26.9,6967.1,12453,Raffia Basket,Traditional Open Truck,Good,2.0,No,No,No Storage,22.0,4.2,Overripe,Moderate,Poor,52.4,26.3,31.2,1,Spoiled,56.0,145,114,3225327,1419642,1805685
TXN-2026-002788,FRM-934,LOG-66,2026-12-08T16:45:00,2026-12-08,16:45:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Onitsha,Anambra,Onitsha,N/A,Dry Season,1049.6,80,25.7,2056.0,9535,Raffia Basket,Traditional Open Truck,Fair,6.0,No,No,No Storage,30.6,1.2,Overripe,Moderate,Poor,44.3,38.1,29.7,1,Spoiled,67.1,54,26,762800,247910,514890
TXN-2026-002789,FRM-561,LOG-45,2026-03-09T05:45:00,2026-03-09,05:45:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Ibadan (Bodija),Oyo,Ibadan,Bodija,Dry Season,858.3,212,24.8,5257.6,8336,Plastic Crate,Covered Truck,Fair,1.0,No,No,No Storage,27.9,10.0,Overripe,None,Fair,42.8,25.4,29.4,0,Not Spoiled,3.0,6,206,1767232,1717216,50016
TXN-2026-002790,FRM-422,LOG-86,2026-01-06T19:45:00,2026-01-06,19:45:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Lagos (Mile 12),Lagos,Lagos,Mile 12,Dry Season,1131.6,271,22.9,6205.9,12505,Wooden Crate,Covered Truck,Fair,4.0,Yes,No,Shaded Storage,5.7,5.9,Ripe,Severe,Fair,62.0,36.3,36.2,1,Spoiled,43.3,117,154,3388855,1925770,1463085
TXN-2026-002791,FRM-687,LOG-27,2026-03-18T19:15:00,2026-03-18,19:15:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Lagos (Mile 12),Lagos,Lagos,Mile 12,Dry Season,1225.8,239,27.6,6596.4,9167,Plastic Crate,Traditional Open Truck,Good,0.0,No,Yes,Cold Storage,26.8,17.5,Overripe,Severe,Poor,42.1,32.9,35.1,1,Spoiled,49.2,118,121,2190913,1109207,1081706
TXN-2026-002792,FRM-241,LOG-26,2026-05-19T06:45:00,2026-05-19,06:45:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Onitsha,Anambra,Onitsha,N/A,Rainy Season,608.4,61,22.1,1348.1,16914,Plastic Crate,Traditional Open Truck,Good,2.0,Yes,No,Open Storage,11.1,0.5,Overripe,Moderate,Fair,77.5,28.9,31.3,1,Spoiled,55.9,34,27,1031754,456678,575076
TXN-2026-002793,FRM-671,LOG-33,2026-01-09T18:15:00,2026-01-09,18:15:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Ibadan (Bodija),Oyo,Ibadan,Bodija,Dry Season,1027.3,167,25.3,4225.1,11897,Plastic Crate,Covered Truck,Good,0.0,No,No,Shaded Storage,29.9,16.2,Ripe,None,Fair,41.5,24.7,33.5,0,Not Spoiled,3.6,6,161,1986799,1915417,71382
TXN-2026-002794,FRM-399,LOG-35,2026-03-15T15:00:00,2026-03-15,15:00:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Dry Season,997.3,294,25.7,7555.8,11548,Wooden Crate,Traditional Open Truck,Fair,6.0,No,No,No Storage,34.7,17.5,Unripe,Severe,Fair,64.4,35.2,32.9,1,Spoiled,35.5,104,190,3395112,2194120,1200992
TXN-2026-002795,FRM-322,LOG-27,2026-04-30T11:45:00,2026-04-30,11:45:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Onitsha,Anambra,Onitsha,N/A,Rainy Season,1111.0,96,27.0,2592.0,14776,Raffia Basket,Covered Truck,Poor,1.0,No,No,Open Storage,8.2,12.3,Unripe,Moderate,Poor,68.9,30.9,21.6,0,Not Spoiled,3.3,3,93,1418496,1374168,44328
TXN-2026-002796,FRM-523,LOG-97,2026-09-09T08:00:00,2026-09-09,08:00:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Onitsha,Anambra,Onitsha,N/A,Rainy Season,781.6,235,22.7,5334.5,18951,Plastic Crate,Traditional Open Truck,Good,0.0,No,No,No Storage,6.1,6.1,Ripe,Moderate,Fair,68.7,23.0,33.7,0,Not Spoiled,12.5,29,206,4453485,3903906,549579
TXN-2026-002797,FRM-914,LOG-63,2026-10-27T10:00:00,2026-10-27,10:00:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Onitsha,Anambra,Onitsha,N/A,Rainy Season,865.7,238,27.7,6592.6,22220,Plastic Crate,Traditional Open Truck,Poor,0.0,Yes,Yes,Shaded Storage,2.1,4.2,Semi-ripe,None,Good,66.0,36.0,32.5,0,Not Spoiled,3.6,9,229,5288360,5088380,199980
TXN-2026-002798,FRM-672,LOG-31,2026-02-27T17:00:00,2026-02-27,17:00:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Onitsha,Anambra,Onitsha,N/A,Dry Season,824.1,180,22.6,4068.0,12423,Plastic Crate,Traditional Open Truck,Poor,1.0,No,No,No Storage,5.9,14.4,Semi-ripe,Low,Fair,39.9,30.7,34.6,0,Not Spoiled,0.0,0,180,2236140,2236140,0
TXN-2026-002799,FRM-684,LOG-71,2026-10-25T06:30:00,2026-10-25,06:30:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Ibadan (Bodija),Oyo,Ibadan,Bodija,Rainy Season,866.9,299,27.7,8282.3,15731,Plastic Crate,Traditional Open Truck,Poor,1.0,No,Yes,Shaded Storage,33.3,8.5,Ripe,None,Fair,71.9,29.7,29.6,0,Not Spoiled,2.4,7,292,4703569,4593452,110117
TXN-2026-002800,FRM-501,LOG-61,2026-01-30T09:45:00,2026-01-30,09:45:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Dry Season,1057.5,180,23.6,4248.0,9607,Raffia Basket,Traditional Open Truck,Fair,1.0,Yes,Yes,No Storage,8.2,17.2,Unripe,Moderate,Good,35.9,36.9,35.4,0,Not Spoiled,8.5,15,165,1729260,1585155,144105
TXN-2026-002801,FRM-730,LOG-37,2026-06-28T05:00:00,2026-06-28,05:00:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Rainy Season,723.3,265,23.0,6095.0,17252,Sack,Covered Truck,Poor,2.0,No,No,No Storage,9.5,2.2,Semi-ripe,Low,Fair,82.3,25.2,21.3,0,Not Spoiled,5.2,14,251,4571780,4330252,241528
TXN-2026-002802,FRM-999,LOG-83,2026-01-05T10:15:00,2026-01-05,10:15:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Lagos (Mile 12),Lagos,Lagos,Mile 12,Dry Season,1232.1,233,24.1,5615.3,9867,Plastic Crate,Covered Truck,Good,1.0,No,No,No Storage,32.4,9.4,Ripe,None,Fair,63.3,29.9,28.0,0,Not Spoiled,7.8,18,215,2299011,2121405,177606
TXN-2026-002803,FRM-574,LOG-95,2026-11-17T08:30:00,2026-11-17,08:30:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Ibadan (Bodija),Oyo,Ibadan,Bodija,Dry Season,783.8,201,24.2,4864.2,12034,Plastic Crate,Covered Truck,Good,4.0,Yes,No,Open Storage,12.4,12.3,Ripe,Moderate,Fair,65.1,33.5,32.0,0,Not Spoiled,8.1,16,185,2418834,2226290,192544
TXN-2026-002804,FRM-197,LOG-15,2026-10-13T19:30:00,2026-10-13,19:30:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Onitsha,Anambra,Onitsha,N/A,Rainy Season,556.9,157,27.8,4364.6,20982,Sack,Covered Truck,Poor,0.0,No,No,Open Storage,23.7,2.8,Overripe,Moderate,Poor,84.3,21.9,28.0,1,Spoiled,77.2,121,36,3294174,755352,2538822
TXN-2026-002805,FRM-902,LOG-29,2026-06-13T17:00:00,2026-06-13,17:00:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Onitsha,Anambra,Onitsha,N/A,Rainy Season,532.9,227,23.0,5221.0,17109,Wooden Crate,Traditional Open Truck,Poor,2.0,Yes,No,No Storage,7.7,4.0,Overripe,Low,Fair,67.0,31.2,26.9,1,Spoiled,47.5,108,119,3883743,2035971,1847772
TXN-2026-002806,FRM-373,LOG-40,2026-02-02T14:15:00,2026-02-02,14:15:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Ibadan (Bodija),Oyo,Ibadan,Bodija,Dry Season,1079.4,70,27.4,1918.0,10834,Plastic Crate,Covered Truck,Fair,1.0,No,Yes,Shaded Storage,34.0,5.4,Ripe,Severe,Good,63.7,29.3,34.5,0,Not Spoiled,9.5,7,63,758380,682542,75838
TXN-2026-002807,FRM-205,LOG-25,2026-08-05T05:00:00,2026-08-05,05:00:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Onitsha,Anambra,Onitsha,N/A,Rainy Season,1095.8,126,26.0,3276.0,21294,Sack,Traditional Open Truck,Poor,1.0,Yes,Yes,No Storage,32.8,13.7,Semi-ripe,Moderate,Fair,73.8,46.7,28.1,1,Spoiled,75.3,95,31,2683044,660114,2022930
TXN-2026-002808,FRM-510,LOG-97,2026-03-01T10:30:00,2026-03-01,10:30:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Lagos (Mile 12),Lagos,Lagos,Mile 12,Dry Season,1196.9,65,27.9,1813.5,8881,Raffia Basket,Traditional Open Truck,Fair,4.0,No,Yes,Cold Storage,17.7,16.4,Ripe,Severe,Good,51.0,40.9,28.5,1,Spoiled,57.8,38,27,577265,239787,337478
TXN-2026-002809,FRM-255,LOG-81,2026-12-26T16:45:00,2026-12-26,16:45:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Dry Season,1268.1,199,23.6,4696.4,8910,Plastic Crate,Traditional Open Truck,Fair,1.0,No,No,Open Storage,32.4,5.8,Semi-ripe,Severe,Fair,61.4,36.4,32.6,1,Spoiled,58.1,116,83,1773090,739530,1033560
TXN-2026-002810,FRM-923,LOG-91,2026-02-23T10:15:00,2026-02-23,10:15:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Dry Season,934.4,121,26.6,3218.6,13487,Wooden Crate,Traditional Open Truck,Poor,2.0,Yes,Yes,Cold Storage,28.0,6.3,Semi-ripe,None,Poor,42.1,42.6,31.2,0,Not Spoiled,15.0,18,103,1631927,1389161,242766
TXN-2026-002811,FRM-976,LOG-39,2026-02-04T06:30:00,2026-02-04,06:30:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Ibadan (Bodija),Oyo,Ibadan,Bodija,Dry Season,1092.8,226,25.1,5672.6,7710,Plastic Crate,Traditional Open Truck,Fair,0.0,Yes,No,Shaded Storage,18.8,15.7,Ripe,Severe,Good,40.0,38.1,31.0,1,Spoiled,42.8,97,129,1742460,994590,747870
TXN-2026-002812,FRM-114,LOG-10,2026-04-19T15:00:00,2026-04-19,15:00:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Lagos (Mile 12),Lagos,Lagos,Mile 12,Rainy Season,893.9,135,23.9,3226.5,21699,Raffia Basket,Covered Truck,Fair,6.0,Yes,No,Shaded Storage,14.0,2.1,Semi-ripe,None,Good,70.0,39.2,23.5,0,Not Spoiled,7.2,10,125,2929365,2712375,216990
TXN-2026-002813,FRM-525,LOG-72,2026-05-01T19:15:00,2026-05-01,19:15:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Lagos (Mile 12),Lagos,Lagos,Mile 12,Rainy Season,926.2,165,22.6,3729.0,17336,Raffia Basket,Traditional Open Truck,Fair,2.0,No,No,Open Storage,10.5,5.5,Semi-ripe,Moderate,Fair,82.3,28.8,29.9,1,Spoiled,38.9,64,101,2860440,1750936,1109504
TXN-2026-002814,FRM-913,LOG-62,2026-07-10T18:45:00,2026-07-10,18:45:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Lagos (Mile 12),Lagos,Lagos,Mile 12,Rainy Season,896.9,236,22.2,5239.2,17663,Raffia Basket,Traditional Open Truck,Good,0.0,No,No,No Storage,23.6,8.1,Unripe,Low,Fair,70.2,23.9,30.3,0,Not Spoiled,9.3,22,214,4168468,3779882,388586
TXN-2026-002815,FRM-415,LOG-32,2026-09-06T07:00:00,2026-09-06,07:00:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Lagos (Mile 12),Lagos,Lagos,Mile 12,Rainy Season,1021.2,238,26.9,6402.2,23441,Wooden Crate,Covered Truck,Good,1.0,No,No,No Storage,22.5,11.6,Semi-ripe,Moderate,Good,87.8,25.9,24.1,0,Not Spoiled,7.8,19,219,5578958,5133579,445379
TXN-2026-002816,FRM-237,LOG-91,2026-07-26T16:45:00,2026-07-26,16:45:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Rainy Season,1066.9,72,27.0,1944.0,23427,Plastic Crate,Covered Truck,Fair,0.0,Yes,No,Open Storage,17.9,15.6,Unripe,Low,Fair,72.2,34.4,24.8,0,Not Spoiled,8.9,6,66,1686744,1546182,140562
TXN-2026-002817,FRM-956,LOG-93,2026-12-19T07:00:00,2026-12-19,07:00:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Onitsha,Anambra,Onitsha,N/A,Dry Season,723.5,178,22.4,3987.2,9350,Sack,Covered Truck,Fair,4.0,No,No,Shaded Storage,6.9,3.2,Ripe,Low,Fair,56.3,23.5,35.8,1,Spoiled,60.7,108,70,1664300,654500,1009800
TXN-2026-002818,FRM-277,LOG-12,2026-04-13T05:45:00,2026-04-13,05:45:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Onitsha,Anambra,Onitsha,N/A,Rainy Season,542.2,277,27.1,7506.7,21473,Sack,Traditional Open Truck,Fair,6.0,Yes,No,Open Storage,28.9,11.7,Ripe,Low,Good,86.6,32.4,31.9,0,Not Spoiled,12.2,34,243,5948021,5217939,730082
TXN-2026-002819,FRM-232,LOG-25,2026-05-22T07:30:00,2026-05-22,07:30:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Ibadan (Bodija),Oyo,Ibadan,Bodija,Rainy Season,840.3,166,22.6,3751.6,19837,Plastic Crate,Traditional Open Truck,Fair,1.0,No,Yes,Shaded Storage,28.6,2.8,Ripe,Low,Fair,82.2,26.2,26.6,0,Not Spoiled,8.4,14,152,3292942,3015224,277718
TXN-2026-002820,FRM-752,LOG-96,2026-10-28T16:30:00,2026-10-28,16:30:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Rainy Season,1250.2,107,22.3,2386.1,15665,Raffia Basket,Traditional Open Truck,Fair,2.0,No,Yes,Cold Storage,11.1,4.4,Semi-ripe,Moderate,Fair,66.4,39.6,36.4,0,Not Spoiled,5.7,6,101,1676155,1582165,93990
TXN-2026-002821,FRM-350,LOG-40,2026-10-19T12:15:00,2026-10-19,12:15:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Lagos (Mile 12),Lagos,Lagos,Mile 12,Rainy Season,951.3,248,22.1,5480.8,21833,Sack,Traditional Open Truck,Fair,0.0,No,No,Open Storage,21.7,15.2,Overripe,Low,Fair,71.9,29.1,27.7,1,Spoiled,47.0,117,131,5414584,2860123,2554461
TXN-2026-002822,FRM-697,LOG-18,2026-12-13T13:00:00,2026-12-13,13:00:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Lagos (Mile 12),Lagos,Lagos,Mile 12,Dry Season,1141.2,178,26.2,4663.6,13186,Raffia Basket,Traditional Open Truck,Fair,1.0,No,No,Open Storage,32.2,4.9,Semi-ripe,None,Good,64.4,35.6,34.0,1,Spoiled,50.9,91,87,2347108,1147182,1199926
TXN-2026-002823,FRM-474,LOG-12,2026-09-06T15:30:00,2026-09-06,15:30:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Onitsha,Anambra,Onitsha,N/A,Rainy Season,742.4,190,22.2,4218.0,16368,Plastic Crate,Covered Truck,Poor,2.0,No,No,Shaded Storage,28.5,17.4,Ripe,Moderate,Poor,83.1,29.6,24.4,0,Not Spoiled,5.5,10,180,3109920,2946240,163680
TXN-2026-002824,FRM-165,LOG-25,2026-09-07T05:30:00,2026-09-07,05:30:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Onitsha,Anambra,Onitsha,N/A,Rainy Season,579.6,146,25.5,3723.0,21134,Wooden Crate,Covered Truck,Fair,0.0,No,No,Shaded Storage,5.6,9.2,Ripe,Severe,Fair,71.7,17.4,23.9,0,Not Spoiled,3.0,4,142,3085564,3001028,84536
TXN-2026-002825,FRM-159,LOG-90,2026-12-05T05:30:00,2026-12-05,05:30:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Dry Season,750.4,109,22.2,2419.8,10950,Wooden Crate,Covered Truck,Poor,2.0,No,No,Open Storage,6.6,7.4,Unripe,Moderate,Fair,67.3,28.3,27.8,1,Spoiled,37.9,41,68,1193550,744600,448950
TXN-2026-002826,FRM-692,LOG-79,2026-02-16T11:45:00,2026-02-16,11:45:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Ibadan (Bodija),Oyo,Ibadan,Bodija,Dry Season,722.8,97,24.3,2357.1,11892,Raffia Basket,Covered Truck,Good,0.0,No,Yes,Cold Storage,6.2,2.2,Unripe,Moderate,Fair,53.5,17.7,29.1,0,Not Spoiled,11.3,11,86,1153524,1022712,130812
TXN-2026-002827,FRM-748,LOG-69,2026-03-14T16:45:00,2026-03-14,16:45:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Onitsha,Anambra,Onitsha,N/A,Dry Season,1014.9,160,22.5,3600.0,8624,Plastic Crate,Refrigerated Reefer Van,Fair,4.0,No,No,No Storage,11.4,11.7,Overripe,Low,Good,54.9,25.9,12.4,0,Not Spoiled,2.3,4,156,1379840,1345344,34496
TXN-2026-002828,FRM-872,LOG-25,2026-09-22T14:15:00,2026-09-22,14:15:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Onitsha,Anambra,Onitsha,N/A,Rainy Season,773.4,96,27.4,2630.4,21884,Wooden Crate,Traditional Open Truck,Fair,2.0,No,No,Open Storage,28.1,4.5,Overripe,Moderate,Good,65.8,26.6,28.2,0,Not Spoiled,14.7,14,82,2100864,1794488,306376
TXN-2026-002829,FRM-125,LOG-38,2026-06-02T14:15:00,2026-06-02,14:15:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Rainy Season,743.0,104,23.6,2454.4,23405,Raffia Basket,Traditional Open Truck,Poor,2.0,No,No,Open Storage,18.1,16.0,Unripe,Low,Fair,70.1,29.6,30.9,1,Spoiled,51.9,54,50,2434120,1170250,1263870
TXN-2026-002830,FRM-555,LOG-69,2026-05-12T06:30:00,2026-05-12,06:30:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Onitsha,Anambra,Onitsha,N/A,Rainy Season,547.7,273,23.2,6333.6,17084,Raffia Basket,Covered Truck,Good,1.0,No,Yes,Shaded Storage,29.6,17.8,Semi-ripe,Low,Fair,91.9,13.5,30.5,0,Not Spoiled,0.0,0,273,4663932,4663932,0
TXN-2026-002831,FRM-568,LOG-31,2026-01-30T10:45:00,2026-01-30,10:45:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Ibadan (Bodija),Oyo,Ibadan,Bodija,Dry Season,859.7,93,24.7,2297.1,11295,Raffia Basket,Covered Truck,Good,0.0,No,No,Open Storage,4.7,10.3,Unripe,Low,Fair,53.2,20.2,39.2,0,Not Spoiled,8.5,8,85,1050435,960075,90360
TXN-2026-002832,FRM-893,LOG-35,2026-09-29T07:45:00,2026-09-29,07:45:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Onitsha,Anambra,Onitsha,N/A,Rainy Season,1084.0,88,23.2,2041.6,18058,Plastic Crate,Traditional Open Truck,Good,6.0,No,No,Shaded Storage,35.6,7.8,Semi-ripe,None,Fair,65.7,36.0,28.8,0,Not Spoiled,2.6,2,86,1589104,1552988,36116
TXN-2026-002833,FRM-375,LOG-38,2026-02-04T08:30:00,2026-02-04,08:30:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Dry Season,774.5,66,24.4,1610.4,9438,Raffia Basket,Covered Truck,Fair,2.0,No,No,Open Storage,20.0,14.1,Overripe,Low,Good,54.1,23.0,25.2,1,Spoiled,72.2,48,18,622908,169884,453024
TXN-2026-002834,FRM-938,LOG-97,2026-01-05T16:00:00,2026-01-05,16:00:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Ibadan (Bodija),Oyo,Ibadan,Bodija,Dry Season,1048.2,180,22.7,4086.0,8111,Sack,Traditional Open Truck,Good,6.0,No,Yes,No Storage,34.8,6.1,Unripe,None,Fair,67.2,36.2,31.1,1,Spoiled,39.6,71,109,1459980,884099,575881
TXN-2026-002835,FRM-994,LOG-68,2026-01-21T10:30:00,2026-01-21,10:30:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Lagos (Mile 12),Lagos,Lagos,Mile 12,Dry Season,873.6,208,24.6,5116.8,12140,Raffia Basket,Covered Truck,Fair,2.0,No,No,No Storage,6.6,1.1,Ripe,Severe,Fair,43.9,26.5,35.0,0,Not Spoiled,1.0,2,206,2525120,2500840,24280
TXN-2026-002836,FRM-714,LOG-57,2026-11-27T11:45:00,2026-11-27,11:45:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Onitsha,Anambra,Onitsha,N/A,Dry Season,851.7,256,27.6,7065.6,9661,Plastic Crate,Covered Truck,Fair,0.0,No,Yes,Shaded Storage,4.0,6.7,Semi-ripe,None,Poor,47.0,21.2,25.2,0,Not Spoiled,0.0,0,256,2473216,2473216,0
TXN-2026-002837,FRM-988,LOG-50,2026-06-17T05:15:00,2026-06-17,05:15:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Onitsha,Anambra,Onitsha,N/A,Rainy Season,558.7,249,26.8,6673.2,22012,Sack,Covered Truck,Poor,0.0,No,Yes,Cold Storage,2.2,8.4,Semi-ripe,Moderate,Poor,83.8,21.9,23.2,0,Not Spoiled,0.0,0,249,5480988,5480988,0
TXN-2026-002838,FRM-691,LOG-69,2026-07-01T15:00:00,2026-07-01,15:00:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Lagos (Mile 12),Lagos,Lagos,Mile 12,Rainy Season,887.0,77,23.0,1771.0,22424,Plastic Crate,Covered Truck,Good,0.0,No,Yes,Cold Storage,30.6,0.4,Semi-ripe,Moderate,Good,87.2,21.4,30.6,0,Not Spoiled,0.8,1,76,1726648,1704224,22424
